시간대그룹,기상조건,기상조건_평균출발건수,기상조건_평균도착건수,기상조건_평균총이용건수,기상조건_평균순유출량,표본수,시간대_평균출발건수,시간대_평균도착건수,시간대_평균총이용건수,시간대_평균순유출량,대여수요_날씨보정계수,반납수요_날씨보정계수,총이용_날씨보정계수
야간,저온_비없음_낮음_강풍_눈없음,2.395767195767196,1.732275132275132,4.128042328042328,0.6634920634920635,1890,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.538407028049435,0.4346078712903509,0.4893615666352782
야간,저온_비없음_낮음_강풍_눈있음,1.659090909090909,1.159090909090909,2.818181818181818,0.5,44,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3728518393630569,0.290802553962882,0.3340832675673016
야간,저온_비없음_낮음_보통_눈없음,2.876951331496786,2.20752984389348,5.084481175390266,0.6694214876033058,1089,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.6465447974121806,0.5538438025167505,0.6027432559531275
야간,저온_비없음_낮음_약풍_눈없음,3.119735755573906,2.402146985962015,5.52188274153592,0.717588769611891,1211,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7011063760392711,0.6026710010691706,0.6545953201152872
야간,저온_비없음_높음_강풍_눈없음,2.874698795180723,2.12289156626506,4.997590361445783,0.7518072289156627,415,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.6460385790343484,0.5326090338680444,0.5924427257116531
야간,저온_비없음_높음_보통_눈없음,3.058536585365854,2.526829268292683,5.585365853658536,0.5317073170731708,410,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.687352926451588,0.633952349107796,0.6621209685303167
야간,저온_비없음_높음_약풍_눈없음,3.18854242204496,2.273386511965192,5.461928934010152,0.9151559100797679,1379,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7165694781595945,0.570366481730722,0.6474880554980482
야간,저온_비없음_높음_약풍_눈있음,1.492537313432836,1.373134328358209,2.865671641791045,0.1194029850746269,67,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3354218141888061,0.3445035816335225,0.3397129807906311
야간,저온_비없음_보통_강풍_눈없음,2.729428172942817,2.108786610878661,4.838214783821479,0.6206415620641562,717,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.6133915321425671,0.5290702630798976,0.5735494401898888
야간,저온_비없음_보통_강풍_눈있음,1.731843575418994,1.418994413407821,3.150837988826816,0.3128491620111732,179,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3892017363520392,0.3560093485693032,0.3735182180550619
야간,저온_비없음_보통_보통_눈없음,3.297872340425532,2.730496453900709,6.028368794326241,0.5673758865248227,705,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7411394766703726,0.685050099309028,0.7146370514194164
야간,저온_비없음_보통_보통_눈있음,1.513513513513514,1.243243243243243,2.756756756756757,0.2702702702702703,37,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3401358504963244,0.3119154049925136,0.3268015921626088
야간,저온_비없음_보통_약풍_눈없음,3.129801860088961,2.27982207844723,5.409623938536191,0.8499797816417307,2473,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.7033685580349012,0.5719810912100098,0.6412875244729395
야간,저온_비없음_보통_약풍_눈있음,1.518867924528302,1.264150943396226,2.783018867924528,0.2547169811320755,106,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.3413391612881746,0.3171609060608865,0.3299148518733699
야간,저온_약한비_높음_약풍_눈없음,1.328358208955224,1.477611940298508,2.805970149253731,-0.1492537313432836,67,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.2985254146280374,0.3707158106708557,0.3326356270241596
야간,저온_약한비_높음_약풍_눈있음,1.663461538461539,1.076923076923077,2.740384615384615,0.5865384615384616,104,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.373834062332928,0.2701875916155887,0.3248607456028196
야간,적정_강한비_높음_강풍_눈없음,1.169154228855721,1.064676616915423,2.233830845771144,0.1044776119402985,201,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.2627470877812314,0.267115095904253,0.2648109867621413
야간,적정_강한비_높음_보통_눈없음,1.973913043478261,1.043478260869565,3.017391304347826,0.9304347826086956,115,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.4436026410432653,0.2617966726213158,0.3576986906884684
야간,적정_강한비_높음_약풍_눈없음,2.053097345132743,1.230088495575221,3.283185840707965,0.8230088495575221,113,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,0.4613979362611329,0.3086150303725466,0.3892074835689859
야간,적정_비없음_낮음_강풍_눈없음,5.569587628865979,4.951030927835052,10.52061855670103,0.6185567010309279,388,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.251667995127697,1.242156613662757,1.247173834411953
야간,적정_비없음_낮음_보통_눈없음,5.275818639798489,5.350125944584383,10.62594458438287,-0.0743073047858942,794,4.449732397525879,3.985834695381854,8.435567092907734,0.4638977021440246,1.18564852185986,1.34228495496395,1.259659779520539
