대여소_ID,대여소명,시간대그룹,평균총이용건수,평균예측대여수요,평균예측반납수요,평균예측순유출량,평균예측불균형,이용빈도점수,불균형점수,순유출점수,우선순위기초점수
ST-45, 국회의원회관,낮시간,2.483042137718397,1.311497052253569,1.250984212145049,0.06051284010852011,0.7108775538458311,0.01849257327379933,0.009303281826670931,0.002295503016729834,0.01157744264353407
ST-73, 여의나루역 1번출구 앞,심야,8.591009579955784,4.863779134673009,4.249886556395292,0.6138925782777169,1.519279653498073,0.1167366112847715,0.04555628302964107,0.02658119235127089,0.0702333961960192
ST-3402,한강버스 여의도 선착장,심야,7.223214285714286,4.044694533277599,3.260400062332088,0.7842944709455107,1.335893179175575,0.09473621030858895,0.03733226916688399,0.03405947018095636,0.05963928582638045
ST-3383,국회의사당 본관 좌측,심야,2.142857142857143,1.68883860084835,0.4044626600827294,1.284375940765621,2.093301260931079,0.01302084345828004,0.0712984304507718,0.05600610534000976,0.04492893063162269
ST-57, 여의도역 4번출구 옆,심야,2.0,1.749863478987023,0.0,1.749863478987023,1.749863478987023,0.01072304755387768,0.05589687431018376,0.07643454708192417,0.04193487816200941
ST-3318,국회도서관 2문 앞,심야,2.4,1.81650748718164,0.8368756690065444,0.9796318181750954,1.677808326644142,0.01715687608620428,0.05266554237068188,0.04263206835006498,0.03645538105276747
ST-45, 국회의원회관,심야,2.0,1.527626072167525,0.5857397495904355,0.94188632257709,1.781381143344165,0.01072304755387768,0.05731029211840791,0.04097556501854768,0.03540844887262377
ST-3401,여의나루역 3번출구,심야,4.050632911392405,2.242754741896247,2.012192469746496,0.2305622721497509,1.263105690571356,0.04370659889048877,0.03406809541836815,0.009758312717228483,0.03306154026698847
ST-3061, 여의도역2번출구 앞,심야,2.624082232011748,1.139735739325962,1.415870849035041,-0.2761351097090794,1.731052577147976,0.02076114273096582,0.05505329455291532,0.0117583277136593,0.03267744045628432
ST-67, 여의도초교 앞,심야,3.519306540583136,1.998440729330091,1.586219560930421,0.41222116839967,1.292813953420329,0.03516044197926321,0.03540037014806677,0.017730616751664,0.03177044820126479
ST-3239,LG트윈타워 앞,심야,3.766595289079229,1.952248250031031,2.053890189075438,-0.1016419390444065,1.163185851831897,0.03913797549375696,0.02958716441190432,0.004100499568774068,0.02831015587601932
ST-72, 샛강역 1번출구 앞,심야,3.524502297090352,1.567647241694415,1.894077631426541,-0.3264303897321259,1.125570225147948,0.03524401349542108,0.02790028190626722,0.01396559238452442,0.02805083663758021
ST-55, 유진투자증권빌딩 앞,심야,2.799404170804369,1.192530361257391,1.584900425257522,-0.3923700640001315,1.320822469656262,0.02358112096133278,0.03665641930136743,0.01685942881119168,0.02746690186731842
ST-2899, KRX한국거래소(1),심야,2.570762052877138,1.128465224907394,1.502812992851161,-0.3743477679437666,1.379759565573847,0.01990351050630328,0.03929946860828899,0.01606850017226457,0.02689489168028983
ST-425, 샛강생태공원방문자센터 앞,심야,2.183274021352313,0.8268364637780997,1.369648951675247,-0.5428124878971469,1.392808366006575,0.01367093162340455,0.03988464543797375,0.02346176300865584,0.02611458342628249
ST-3319,국회박물관,심야,1.333333333333333,1.129121979078812,0.3772133130112043,0.7519086660676075,1.506335292090016,0.0,0.04497578979502448,0.03263818287702304,0.0245179524934144
ST-3375,여의도성당,심야,1.807692307692308,0.4862864068404201,1.405495914392621,-0.9192095075522008,1.24011813946058,0.007629860759489887,0.03303721274447256,0.03998036760381521,0.02426290292234802
ST-63, 미성아파트 A동 앞,심야,2.995798319327731,1.296277359651793,1.714978198773044,-0.4187008391212512,1.056318318953247,0.02674003665221177,0.02479466226516968,0.01801498435546363,0.02421687643804531
ST-66, NH농협은행 앞,심야,2.877305533279872,1.258869555526505,1.575414219296179,-0.3165446637696739,1.123551026411775,0.02483413098283779,0.02780973041680054,0.01353174623329958,0.02376389380651525
ST-68, 시범아파트버스정류장 옆,심야,2.823838737949167,1.179795332803676,1.647530026657219,-0.4677346938535431,1.048227037149558,0.02397414049951092,0.02443180664036506,0.02016688996524106,0.0233957568489986
ST-2646, 국회도서관,심야,1.769230769230769,1.041998041263845,0.6945943704019503,0.3474036708618951,1.478007834426357,0.007011223400612327,0.04370543763092264,0.01488602830711295,0.02326387007403658
ST-2813, 여의도 은하아파트,심야,2.259459459459459,0.9438441277963795,1.356593821494423,-0.412749693698043,1.216440287092335,0.01489634173700845,0.03197537333218134,0.01775381167608281,0.02229944836289248
ST-70, 롯데캐슬 앞,심야,3.240786240786241,1.838699229374403,1.414981318128024,0.4237179112463799,0.8502312559645522,0.03068056235009964,0.01555263463354959,0.01823516418243555,0.0221403116299468
ST-60, 금융감독원 앞,심야,2.258333333333333,1.429600965374054,0.8769656730790721,0.5526352922949821,1.113312254259444,0.01487822848100528,0.02735057003199316,0.02389284777657492,0.02167008896051436
ST-62, 롯데캐슬엠파이어 옆,심야,2.85700575815739,1.318693460753035,1.46619989226236,-0.1475064315093256,1.087562497124783,0.0245076178018807,0.02619581551467979,0.006113314167253029,0.0215040361600748
ST-71, 앙카라공원 앞,심야,2.975984630163305,1.503840944044082,1.418235925683062,0.08560501836101997,1.044087221654058,0.02642134195551993,0.0242461555439577,0.003396701350776571,0.02094633926994637
ST-3315,우리은행 앞,심야,2.471751412429378,1.106313100919814,1.371663683920941,-0.265350583001127,1.126586976034231,0.01831096679751146,0.02794587836268338,0.01128503668548415,0.02075974540117477
ST-2645, 국회소통관,심야,1.59375,0.8406346307029824,0.9108972418986025,-0.07026261119562016,1.520166722756111,0.004188690450733469,0.04559606387990432,0.00272338263604435,0.02045857825946398
ST-2644,국회제2의원회관,심야,1.666666666666667,0.9810811727381141,0.662864872672825,0.3182163000652892,1.368527214029833,0.005361523776938841,0.0387957508987327,0.01360510786357893,0.02038393144298441
ST-3377,의원회관 출입구 앞,심야,1.694915254237288,0.6658323100092903,1.025186485471451,-0.3593541754621606,1.286512693619949,0.005815890198713316,0.0351177885228809,0.015410489580439,0.01945556940472549
ST-46, 진미파라곤 앞,심야,2.614583333333333,1.512299691829354,1.131604931634463,0.3806947601948907,0.9093730840773578,0.02060835701760866,0.01820486520870734,0.01634704503285072,0.01879469789709655
ST-2814, 63스퀘어,심야,2.491786447638604,1.032483239139104,1.544347275388997,-0.5118640362498933,0.8857660443413156,0.01863322175044966,0.01714620140721862,0.02210355556040905,0.01873248037514912
ST-296, 초원아파트 앞,심야,2.853658536585366,1.341346540323037,1.676281216716284,-0.3349346763932479,0.8293303849126981,0.02445377917774543,0.01461532966648933,0.01433881252544823,0.01849540604278355
ST-50, 국회의사당역 5번출구 옆,심야,2.421505376344086,1.154997106217654,1.3307210499068,-0.1757239436891458,1.058812871541965,0.01750278084600679,0.02490653112107518,0.007351671279603994,0.01843405904275358
ST-1969,국회3문,심야,2.045045045045045,1.162867455787459,1.014329015209125,0.1485384405783336,1.16880616160092,0.01144757779400455,0.02983920865684764,0.006158605040611123,0.0177464355884631
ST-297, 여의도중학교 옆,심야,3.024630541871921,1.633395969323317,1.576443309918024,0.05695265940529235,0.8603412412854593,0.02720379059234977,0.01600601953959885,0.002139260500841077,0.01771177615294767
ST-3160, 여의도 삼부아파트,심야,3.218132854578097,1.576964137454383,1.662338519717437,-0.08537438226305445,0.773080379619531,0.03031619234375022,0.01209278363347247,0.003386579627413421,0.01764090631637176
ST-52, 산업은행 앞,심야,2.302504816955684,1.136711032778781,1.215663768795328,-0.07895273601654702,1.097946284310788,0.01558870786011697,0.02666147913617158,0.003104758492662517,0.01752102649704793
ST-69, 진주아파트상가 앞,심야,2.62696335078534,1.416561656489091,1.266816082579676,0.1497455739094148,0.9397981702527768,0.02080748429139222,0.01956928606584319,0.006211581438267091,0.01739302443054758
ST-2694, 국회6문,심야,1.976923076923077,0.7922794846682298,1.279772488013789,-0.4874930033455593,1.000045824594274,0.01035186513855114,0.02227110770418136,0.02103400549731011,0.01725599023655502
ST-64, 여의도고교 앞,심야,3.01203007518797,1.647497070153641,1.539402981352513,0.1080940888011279,0.8041844751464158,0.02700111748717018,0.0134876548405593,0.00438365938422029,0.01707224080793585
ST-2643, 국회의사당 본관,심야,1.347133757961783,0.3499049652453639,0.9385825666591757,-0.5886776014138118,1.14193661079118,0.0002219739143318645,0.02863423670260879,0.02547460486268596,0.01663740521931346
ST-2648, 국회2문,심야,1.653333333333333,0.8804037844920786,0.7968927087813369,0.08351107571074169,1.210104351742851,0.005147062825861286,0.03169123667302916,0.003304806333338373,0.01539628106622386
ST-47, 국민일보 앞,심야,3.131627056672761,1.605655039841291,1.619046096811212,-0.01339105696992106,0.7121842151253737,0.02892478366681264,0.009361879389640535,0.0002275108094623292,0.01536016738447374
ST-2647, 의정관,심야,1.583333333333333,0.8122499129241834,0.7601294721317168,0.05212044079246653,1.227200799189273,0.004021142832704129,0.0324579312797209,0.001927193177205541,0.01497706828041112
ST-424, 증권거래소후문교차로,심야,2.151986183074266,0.9984062195754269,1.130616546243512,-0.1322103266680854,0.9754979003967803,0.01316768015683425,0.02117024969571626,0.005442027481853371,0.01482357743739088
ST-1971,여의도 순복음교회,심야,2.4140625,1.260754837109175,1.343107384715626,-0.08235254760645071,0.8882595542763599,0.01738306537054389,0.01725802350505046,0.003253963030475081,0.01450722815633276
ST-53, KBS 앞,심야,2.61447963800905,1.25948856701075,1.38677639706967,-0.1272878300589204,0.7509443618324284,0.02060668912276855,0.01110008819167436,0.005225998207279607,0.01372791056723309
ST-59, KT앞,심야,2.605369127516779,1.302638999756448,1.336616945711176,-0.03397794595472754,0.7898743950648446,0.02046015046689546,0.01284591559886885,0.00113098948019174,0.01354862432234407
ST-51, 국회의사당역 3번출구 옆,심야,2.437313432835821,1.272216709367782,1.214065541634117,0.05815116773366551,0.817353147609014,0.01775704665824968,0.01407820736242121,0.002191858380597258,0.01317247328438781
ST-414, 여의도 마리나선착장 앞,심야,2.192411924119241,1.006262584734123,1.299130576522021,-0.2928679917878977,0.7857891231860475,0.01381791087227326,0.01266271052505694,0.01249266897664469,0.01309078235426102
ST-3397,한국산업은행,심야,2.146341463414634,0.9443437434608131,1.08088209796588,-0.1365383545050666,0.8744477689133743,0.01307688726082644,0.01663863041886862,0.00563196782883448,0.01301260063764492
ST-1970,KBS 연구동 건너편,심야,2.0,1.057686759157604,1.03269293933552,0.02499381982208404,0.8175014152155681,0.01072304755387768,0.01408485646157753,0.0007367110468657243,0.01007050381555523
ST-73, 여의나루역 1번출구 앞,야간,44.44501018329939,23.76388334557989,26.35390845307277,-2.590025107492881,3.987187240522942,0.69343284148439,0.15623023694406,0.1133059807346988,0.3625264275183198
ST-3402,한강버스 여의도 선착장,야간,29.52898550724638,15.07797279557213,13.78029565631772,1.297677139254412,2.601984771938114,0.4535149786101961,0.0941104740419527,0.05658984332677552,0.2303681497262146
ST-3401,여의나루역 3번출구,야간,16.49259259259259,8.979309414792953,8.158331499483687,0.8209779153092654,1.684651155090703,0.2438301868778963,0.05297241078184954,0.03566936420506079,0.1258549119049105
ST-67, 여의도초교 앞,야간,10.95615866388309,4.628117582399384,7.166583623675306,-2.538466041275921,2.575301741039044,0.1547790204332155,0.09291386662133985,0.1110432533918678,0.1212858055001957
ST-53, KBS 앞,야간,9.303030303030303,5.77342673922178,4.114859142781286,1.658567596440493,2.01017346966547,0.1281891593940831,0.06757054315551515,0.07242792506792865,0.09278946603342506
ST-3239,LG트윈타워 앞,야간,13.01304863582444,7.633600253777948,7.308947743842953,0.3246525099349947,1.246436533694813,0.1878632139065473,0.03332056276777537,0.01388756813923829,0.09125102429757675
ST-55, 유진투자증권빌딩 앞,야간,8.83920704845815,5.470009183945713,3.696507112211246,1.773502071734467,1.917587920623029,0.1207287611710259,0.06341852026708235,0.07747195318874951,0.0891533032129932
ST-47, 국민일보 앞,야간,12.21351931330472,6.842293725430334,6.69100235947012,0.1512913659602139,1.391755957631599,0.1750031274873995,0.03983744991225647,0.006279420252976338,0.08719211501045768
ST-72, 샛강역 1번출구 앞,야간,8.709375,5.270544684269396,3.866384329415489,1.404160354853907,1.709657294815217,0.1186404683265747,0.05409381758411345,0.06126297845446899,0.08134631005516907
ST-71, 앙카라공원 앞,야간,7.945945945945946,4.942167844960472,3.396200515736339,1.545967329224132,1.861571942757506,0.1063610392506245,0.06090646925457515,0.06748633628180878,0.08040427065844163
ST-64, 여의도고교 앞,야간,10.0656455142232,5.16937324421604,6.185516331318627,-1.016143087102587,1.299997064683291,0.1404554981564809,0.03572249863012941,0.04423440626239351,0.07931807996712283
